RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
999,157,107,7.8,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,2022-03-17
1000,106,281,5.0,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Görsel efektleriyle izleyiciyi büyülüyor.,2023-02-27
1001,208,146,5.0,"Gerilim dolu sahneleri ile nefes kesen bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Tarihi olayları özgün bir perspektiften yorumluyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2013-04-20
1002,7,58,2.7,"Film, izleyiciyi derin bir maceraya sürüklüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Psikolojik derinliği olan karakterlere odaklanıyor. Sanatsal ve estetik açıdan başarılı bir film. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.",2018-08-29
1003,69,179,8.1,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.,2014-12-07
1004,88,120,1.8,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Renk paleti ve sinematografisiyle dikkat çekiyor.,2025-02-14
1005,183,231,2.2,"Yerli kültür motiflerini başarılı şekilde yansıtıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2015-06-08
1006,29,254,6.3,Gerilim dolu sahneleri ile nefes kesen bir yapım. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Görsel efektleriyle izleyiciyi büyülüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2024-11-13
1007,139,191,8.6,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.",2011-10-11
1008,248,159,9.6,Sanatsal ve estetik açıdan başarılı bir film. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,1978-11-12
1009,279,239,6.3,Sanatsal ve estetik açıdan başarılı bir film. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2001-04-06
1010,209,105,2.6,Toplumsal mesajlar içeren çarpıcı bir yapım. Sinema tarihine adını yazdıracak bir yapım.,1992-06-12
1011,74,95,1.1,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,1999-12-29
1012,56,274,6.6,Görsel efektleriyle izleyiciyi büyülüyor. Sinema tarihine adını yazdıracak bir yapım.,2022-07-31
1013,196,270,1.9,"Görsel efektleriyle izleyiciyi büyülüyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Film, izleyiciyi derin bir maceraya sürüklüyor. Sanatsal ve estetik açıdan başarılı bir film.",2009-09-21
1014,280,205,7.3,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Sanatsal ve estetik açıdan başarılı bir film. Yerli kültür motiflerini başarılı şekilde yansıtıyor.",2010-04-02
1015,18,17,4.0,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2019-05-03
1016,70,36,4.2,"Psikolojik derinliği olan karakterlere odaklanıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Film, izleyiciyi derin bir maceraya sürüklüyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.",2025-08-16
1017,244,161,1.5,"Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sanatsal ve estetik açıdan başarılı bir film. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",1986-05-07
1018,14,237,6.5,Görsel efektleriyle izleyiciyi büyülüyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2012-09-12
1019,18,232,2.4,Görsel efektleriyle izleyiciyi büyülüyor. Psikolojik derinliği olan karakterlere odaklanıyor.,2009-11-07
1020,195,290,7.7,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Toplumsal mesajlar içeren çarpıcı bir yapım. Sanatsal ve estetik açıdan başarılı bir film.,1989-11-06
1021,96,62,8.2,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Tarihi olayları özgün bir perspektiften yorumluyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,1986-02-13
1022,209,58,2.0,Psikolojik derinliği olan karakterlere odaklanıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,2020-06-30
1023,4,233,3.8,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Sanatsal ve estetik açıdan başarılı bir film. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Sinema tarihine adını yazdıracak bir yapım.",2018-11-17
1024,151,68,4.2,Renk paleti ve sinematografisiyle dikkat çekiyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2022-01-12
1025,8,74,2.6,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sanatsal ve estetik açıdan başarılı bir film. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2022-12-03
1026,9,299,3.7,"Toplumsal mesajlar içeren çarpıcı bir yapım. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Film, izleyiciyi derin bir maceraya sürüklüyor.",2000-03-07
1027,107,94,6.8,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Gerilim dolu sahneleri ile nefes kesen bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sanatsal ve estetik açıdan başarılı bir film.,2022-09-20
1028,241,210,6.9,"Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Psikolojik derinliği olan karakterlere odaklanıyor. Film, izleyiciyi derin bir maceraya sürüklüyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.",2010-10-09
1029,69,139,8.4,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Psikolojik derinliği olan karakterlere odaklanıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2016-09-26
1030,196,19,2.0,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Psikolojik derinliği olan karakterlere odaklanıyor.,1982-10-16
1031,298,47,8.2,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Sinema tarihine adını yazdıracak bir yapım. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,1990-08-29
1032,275,212,5.3,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sanatsal ve estetik açıdan başarılı bir film. Görsel efektleriyle izleyiciyi büyülüyor.,1996-11-26
1033,238,195,9.2,"Sinema tarihine adını yazdıracak bir yapım. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Film, izleyiciyi derin bir maceraya sürüklüyor.",1975-04-11
1034,262,119,8.4,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2017-08-30
1035,293,17,3.6,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sinema tarihine adını yazdıracak bir yapım.,2023-07-03
1036,23,26,6.1,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2013-03-20
1037,66,102,9.8,Psikolojik derinliği olan karakterlere odaklanıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,2006-08-16
1038,139,230,5.5,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2002-10-03
1039,271,211,3.5,"Sanatsal ve estetik açıdan başarılı bir film. Tarihi olayları özgün bir perspektiften yorumluyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2010-04-16
1040,87,34,2.8,"Çocukluk anıları ve aile bağlarını merkezine alıyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Sanatsal ve estetik açıdan başarılı bir film. Film, izleyiciyi derin bir maceraya sürüklüyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.",2021-12-07
1041,169,1,7.9,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2006-05-04
1042,10,281,4.4,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Tarihi olayları özgün bir perspektiften yorumluyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2023-11-29
1043,123,57,1.0,Gerilim dolu sahneleri ile nefes kesen bir yapım. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2025-12-03
1044,61,208,1.0,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2025-11-26
1045,78,121,7.2,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2011-02-11
1046,273,296,5.1,"Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Film, izleyiciyi derin bir maceraya sürüklüyor.",2021-04-20
1047,278,173,5.9,Psikolojik derinliği olan karakterlere odaklanıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,2002-12-07
1048,246,133,3.2,"Film, izleyiciyi derin bir maceraya sürüklüyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.",2008-11-08
1049,264,142,3.0,Gerilim dolu sahneleri ile nefes kesen bir yapım. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.,2023-09-03
1050,50,268,3.9,Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2015-11-29
1051,73,294,2.4,Görsel efektleriyle izleyiciyi büyülüyor. Renk paleti ve sinematografisiyle dikkat çekiyor.,2021-06-19
1052,134,7,4.3,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,1985-01-25
1053,211,16,3.9,Sinema tarihine adını yazdıracak bir yapım. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2020-01-06
1054,208,222,2.3,"Gerilim dolu sahneleri ile nefes kesen bir yapım. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2011-10-23
1055,282,71,8.9,Sanatsal ve estetik açıdan başarılı bir film. Tarihi olayları özgün bir perspektiften yorumluyor.,2021-12-29
1056,277,47,5.6,Renk paleti ve sinematografisiyle dikkat çekiyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2024-06-12
1057,229,148,2.3,"Sanatsal ve estetik açıdan başarılı bir film. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.",1993-01-19
1058,255,135,9.1,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Görsel efektleriyle izleyiciyi büyülüyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,2010-02-19
1059,160,82,4.1,"Film, izleyiciyi derin bir maceraya sürüklüyor. Sinema tarihine adını yazdıracak bir yapım. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.",2010-12-26
1060,49,287,6.0,Gerilim dolu sahneleri ile nefes kesen bir yapım. Psikolojik derinliği olan karakterlere odaklanıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,2021-10-13
1061,36,91,4.1,Sinema tarihine adını yazdıracak bir yapım. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2005-05-15
1062,204,59,1.3,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.",2022-08-17
1063,219,210,1.5,Psikolojik derinliği olan karakterlere odaklanıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2019-04-07
1064,74,235,1.3,Görsel efektleriyle izleyiciyi büyülüyor. Sanatsal ve estetik açıdan başarılı bir film. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,1990-11-20
1065,219,36,1.8,Renk paleti ve sinematografisiyle dikkat çekiyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2022-12-08
1066,273,192,5.5,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2005-04-05
1067,133,160,7.5,Renk paleti ve sinematografisiyle dikkat çekiyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2013-04-03
1068,215,113,4.4,Gerilim dolu sahneleri ile nefes kesen bir yapım. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2022-05-13
1069,46,171,1.1,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Renk paleti ve sinematografisiyle dikkat çekiyor. Görsel efektleriyle izleyiciyi büyülüyor. Sinema tarihine adını yazdıracak bir yapım. Toplumsal mesajlar içeren çarpıcı bir yapım.,1994-03-24
1070,77,133,4.1,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Psikolojik derinliği olan karakterlere odaklanıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,1998-01-27
1071,84,163,7.7,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2001-07-22
1072,202,232,5.6,Tarihi olayları özgün bir perspektiften yorumluyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Sanatsal ve estetik açıdan başarılı bir film. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2010-02-01
1073,40,227,8.7,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sinema tarihine adını yazdıracak bir yapım. Toplumsal mesajlar içeren çarpıcı bir yapım.,2016-09-02
1074,240,42,2.4,Renk paleti ve sinematografisiyle dikkat çekiyor. Görsel efektleriyle izleyiciyi büyülüyor.,2023-11-10
1075,186,8,4.7,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Sinema tarihine adını yazdıracak bir yapım.,1983-08-22
1076,257,290,9.9,Sanatsal ve estetik açıdan başarılı bir film. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.,2020-05-14
1077,140,108,1.5,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Psikolojik derinliği olan karakterlere odaklanıyor. Sanatsal ve estetik açıdan başarılı bir film.,2010-10-19
1078,57,78,4.0,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1985-10-17
1079,84,183,6.2,"Film, izleyiciyi derin bir maceraya sürüklüyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çocukluk anıları ve aile bağlarını merkezine alıyor.",2008-07-09
